Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,http://www.co-ode.org/ontologies/ont.owl#affect_of,http://www.co-ode.org/ontologies/ont.owl#geneticInfluenceFactor,http://www.co-ode.org/ontologies/ont.owl#hasage,http://www.co-ode.org/ontologies/ont.owl#hasBMI,http://www.co-ode.org/ontologies/ont.owl#hasex,http://www.co-ode.org/ontologies/ont.owl#hasgeneticriskfactor,http://www.co-ode.org/ontologies/ont.owl#hasrace,max_intra_ontology_similarity,avg_intra_ontology_similarity,most_similar_concept
http://www.co-ode.org/ontologies/ont.owl#Desertification,Desertification,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_global_level,,,,,,,,0.4563031792640686,0.13529512286186218,Ocean_acidification
http://www.co-ode.org/ontologies/ont.owl#Lead_pipes_community,Lead_pipes_community,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.8172304630279541,0.17803294956684113,Lead_pipes_workplace
http://www.co-ode.org/ontologies/ont.owl#Rising_sea_level,Rising_sea_level,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_global_level,,,,,,,,0.531886637210846,0.1837528496980667,Level_of_pollution
http://www.co-ode.org/ontologies/ont.owl#Lung_cancer,Lung_cancer,,,False,,,http://www.co-ode.org/ontologies/ont.owl#toxin_induced_cancer_risk,,,,,,,,0.5465418100357056,0.1676652878522873,Respiratory_disease
http://www.co-ode.org/ontologies/ont.owl#Accessibility_to_cleanstreets,Accessibility_to_cleanstreets,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.4976752996444702,0.20189379155635834,Access_to_clean_Water
http://www.co-ode.org/ontologies/ont.owl#Clean_sanitation_facility,Clean_sanitation_facility,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.6708856821060181,0.26039162278175354,Waste_managment_facility
http://www.co-ode.org/ontologies/ont.owl#Physical_safety_measures_in_workplace,Physical_safety_measures_in_workplace,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_macroenvironmental_level,,,,,,,,0.5827763080596924,0.2215505838394165,Exposure_to_toxins_workplace
http://www.co-ode.org/ontologies/ont.owl#Exposure_to_synthetic_materials,Exposure_to_synthetic_materials,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Home_as_microenvironment,,,,,,,,0.6181502342224121,0.23954950273036957,Exposure_to_pollutants_workplace
http://www.co-ode.org/ontologies/ont.owl#Organic_pollutants,Organic_pollutants,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Trans_boundary_pollution,,,,,,,,0.6069749593734741,0.24305130541324615,Exposure_to_pollutants_home
http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,At_the_mesoenvironmental_level,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,,,,,,,,0.8130134344100952,0.3225964605808258,At_the_microenvironmental_level
http://www.co-ode.org/ontologies/ont.owl#Cultural_norms,Cultural_norms,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_macroenvironmental_level,,,,,,,,0.34072577953338623,0.11844203621149063,Demographics
http://www.co-ode.org/ontologies/ont.owl#Radiation_from_electronics,Radiation_from_electronics,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Home_as_microenvironment,,,,,,,,0.3836125135421753,0.1371239721775055,Exposure_to_synthetic_materials
http://www.co-ode.org/ontologies/ont.owl#Soil_pollution,Soil_pollution,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Trans_boundary_pollution,,,,,,,,0.6344263553619385,0.29651808738708496,Level_of_pollution
http://www.co-ode.org/ontologies/ont.owl#Environmental_Determinants_of_Health,Environmental_Determinants_of_Health,,,False,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,0.6844803094863892,0.2979035973548889,Exposure_to_hazards_lifestyle_factors
http://www.co-ode.org/ontologies/ont.owl#Accesbility_to_transportation,Accesbility_to_transportation,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_mesoenvironmental_level,,,,,,,,0.514122486114502,0.11720844358205795,accesibility_to_recreational_area
http://www.co-ode.org/ontologies/ont.owl#Bio_diversity_loss,Bio_diversity_loss,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_global_level,,,,,,,,0.45222318172454834,0.1628568470478058,loss_of_urban_forest
http://www.co-ode.org/ontologies/ont.owl#Access_to_nutritious_food,Access_to_nutritious_food,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.44734251499176025,0.17001667618751526,High_fat_diet_Risk
http://www.co-ode.org/ontologies/ont.owl#Bronchitis,Bronchitis,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Respiratory_disease,,,,,,,,0.6118216514587402,0.10774624347686768,Respiratory_disease
http://www.co-ode.org/ontologies/ont.owl#Climatic_changes,Climatic_changes,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Extreme_weather_Events,,,,,,,,0.4511536955833435,0.16935646533966064,Extreme_weather_Events
http://www.co-ode.org/ontologies/ont.owl#Sedentary_lifestyle_consequence,Sedentary_lifestyle_consequence,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_Individual_level,,,,,,,,0.5242379903793335,0.16306999325752258,Exposure_to_hazards_lifestyle_factors
http://www.co-ode.org/ontologies/ont.owl#Marine_pollution,Marine_pollution,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Trans_boundary_pollution,,,,,,,,0.6258313059806824,0.2935473918914795,Soil_pollution
http://www.co-ode.org/ontologies/ont.owl#Community_sewage_management,Community_sewage_management,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.6686357259750366,0.24562114477157593,Clean_sanitation_facility
http://www.co-ode.org/ontologies/ont.owl#toxin_induced_cancer_risk,toxin_induced_cancer_risk,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Chronic_Disease,,,,,,,,0.6699981689453125,0.1684560626745224,Exposure_to_toxins_workplace
http://www.co-ode.org/ontologies/ont.owl#Community_noise_pollution,Community_noise_pollution,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.8035303354263306,0.30257901549339294,Industrial_noise_pollution
http://www.co-ode.org/ontologies/ont.owl#accesibility_to_recreational_area,accesibility_to_recreational_area,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Built_in_environment,,,,,,,,0.6009706854820251,0.21744568645954132,Parks_and_recreational_facility_gaps
http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,Local_community_infrastructre,,,False,,,http://www.co-ode.org/ontologies/ont.owl#At_the_microenvironmental_level,,,,,,,,0.38882049918174744,0.13398230075836182,Community_noise_pollution
http://www.co-ode.org/ontologies/ont.owl#Street_lighting_quality,Street_lighting_quality,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Local_community_infrastructre,,,,,,,,0.7300910949707031,0.15872547030448914,Poor_indoor_light_quality
http://www.co-ode.org/ontologies/ont.owl#Arsenic_drinking_Water,Arsenic_drinking_Water,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Exposure_to_toxins_home,,,,,,,,0.5756505727767944,0.20666058361530304,Microplastic_drinking_Water
http://www.co-ode.org/ontologies/ont.owl#water_quality,water_quality,,,False,,,http://www.co-ode.org/ontologies/ont.owl#workplace_as_macroenvironment|http://www.co-ode.org/ontologies/ont.owl#Home_as_microenvironment,,,,,,,,0.7770249843597412,0.2529512941837311,regulations_on_water_quality
http://www.co-ode.org/ontologies/ont.owl#Disaster_prepardness_in_urban_area,Disaster_prepardness_in_urban_area,,,False,,,http://www.co-ode.org/ontologies/ont.owl#Community_resilience,,,,,,,,0.4636478126049042,0.25110140442848206,loss_of_urban_forest
